id,repo_name,tag_name,prerelease,published_at,cve_id,artifact_name,artifact_version,severity,cvss_version,vector_string,base_score,impact_score,exploitability_score
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-28849,follow-redirects,1.9.0,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-26159,follow-redirects,1.9.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-11023,firebase,7.24.0,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-43796,express,4.18.2,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,4.7,2.7,1.6
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-29041,express,4.18.2,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-27088,es5-ext,0.10.62,MEDIUM,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,3.6,1.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-41940,engine.io,3.6.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,3.6,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-48949,elliptic,6.5.4,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,5.2,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-42461,elliptic,6.5.4,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,5.2,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-42460,elliptic,6.5.4,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-42459,elliptic,6.5.4,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-48948,elliptic,6.5.4,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-28498,elliptic,6.5.3,MEDIUM,CVSSv2,AV:N/AC:M/Au:N/C:P/I:N/A:N,4.3,2.9,8.6
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-33883,ejs,3.1.8,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-29078,ejs,2.7.4,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-26132,dottie,2.0.2,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-8116,dot-prop,4.2.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3,3.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-26791,dompurify,3.1.5,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24434,dicer,0.3.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-38900,decode-uri-component,0.2.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2017-16137,debug,4.1.1,MEDIUM,CVSSv3.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3,1.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2017-20165,debug,0.8.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-33587,css-what,5.0.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-46233,crypto-js,3.3.0,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,5.2,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-21538,cross-spawn,7.0.3,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-1365,cross-fetch,3.1.4,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,6.5,3.6,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-25901,cookiejar,2.1.3,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-47764,cookie,0.5.0,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-7645,chrome-launcher,0.11.2,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-46234,browserify-sign,4.2.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-4068,braces,3.0.2,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-45590,body-parser,1.20.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-45857,axios,0.27.2,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,6.5,3.6,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-3807,ansi-regex,4.1.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-25289,@octokit/request-error,5.0.1,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-25290,@octokit/request,8.1.6,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-25288,@octokit/plugin-paginate-rest,9.1.5,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-37168,@grpc/grpc-js,1.7.3,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-2421,socket.io-parser,3.4.1,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-0144,shelljs,0.8.4,HIGH,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,7.1,5.2,1.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-43800,serve-static,1.15.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,4.7,2.7,1.6
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-11831,serialize-javascript,6.0.1,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-22580,sequelize,5.22.5,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-22578,sequelize,5.22.5,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-22579,sequelize,5.22.5,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,5.9,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-25813,sequelize,5.22.5,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-43799,send,0.18.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,4.7,2.7,1.6
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-25883,semver,7.3.8,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-47068,rollup,2.35.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-28155,request,2.88.2,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24999,qs,6.7.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-36361,pug,3.0.2,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-25878,protobufjs,6.11.2,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-36665,protobufjs,7.2.4,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-53382,prismjs,1.29.0,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-23368,postcss,7.0.32,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3,1.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-23382,postcss,7.0.32,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-44270,postcss,8.4.18,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,1.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-45296,path-to-regexp,6.2.1,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-52798,path-to-regexp,0.1.7,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-25896,passport,0.4.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,4.8,2.5,2.2
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-36751,parseuri,0.0.6,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-2218,parse-url,5.0.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-3224,parse-url,5.0.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-2217,parse-url,5.0.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-0722,parse-url,5.0.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-2216,parse-url,5.0.1,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-2900,parse-url,5.0.1,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,5.2,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-0624,parse-path,4.0.1,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3,3.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-24898,openssl,0.10.47,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-50728,octokit,3.1.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-3803,nth-check,2.0.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-33502,normalize-url,4.5.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24773,node-forge,0.10.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,1.4,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-0122,node-forge,0.10.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24771,node-forge,0.10.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24772,node-forge,0.10.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-0235,node-fetch,2.6.1,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,2.7,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-56332,next,15.0.3,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-23566,nanoid,3.1.30,MEDIUM,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,5.5,3.6,1.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-55565,nanoid,3.3.7,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-52079,msgpackr,1.7.2,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,3.6,2.8
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-45695,mopa,0.2.2,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-53900,mongoose,5.13.15,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-3696,mongoose,5.13.15,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2025-23061,mongoose,5.13.15,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-24785,moment,2.24.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-31129,moment,2.24.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-27308,mio,0.7.14,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-7598,minimist,0.0.8,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,5.6,3.4,2.2
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2021-44906,minimist,0.0.8,CRITICAL,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,5.9,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2022-3517,minimatch,3.0.4,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2024-4067,micromatch,4.0.5,N/A,N/A,N/A,0,0,0
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2023-22467,luxon,3.0.4,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-8203,lodash.set,4.3.2,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H,7.4,5.2,2.2
6,vercel/next.js,v15.2.0-canary.50,1,2025-02-10 23:29:34.000,CVE-2020-28500,lodash,4.17.20,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3,1.4,3.9
